"game_id","group_id","group_name","opponent_team_id","min","plus_minus","pts","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","reb","ast","tov","stl","blk","pf","home_team_id","away_team_id"
"0022500498","-203497-203944-1628978-1630162-1630183-","Gobert; Randle; DiVincenzo; Edwards; McDaniels",1610612764,"15.316667",11,44,19,33,"0.576",3,13,"0.231",3,7,"0.429",18,8,4,6,2,3,1610612764,1610612750
"0022500591","-203944-1628978-1630162-1630183-1642866-","Randle; DiVincenzo; Edwards; McDaniels; Beringer",1610612745,"11.666667",9,35,13,23,"0.565",5,10,"0.5",4,4,"1.0",12,7,3,1,2,6,1610612745,1610612750
"0022500644","-203497-203944-1628978-1630162-1630183-","Gobert; Randle; DiVincenzo; Edwards; McDaniels",1610612744,"10.283333",-16,15,6,16,"0.375",1,3,"0.333",2,2,"1.0",10,3,8,1,0,2,1610612750,1610612744
"0022500644","-201144-203944-1629675-1630162-1641740-","Conley; Randle; Reid; Edwards; Clark",1610612744,"2.581667",1,4,1,2,"0.5",0,0,"0.0",2,4,"0.5",3,1,0,0,0,1,1610612750,1610612744
"0022500677","-203497-1629675-1630162-1630538-1641740-","Gobert; Reid; Edwards; Hyland; Clark",1610612742,"7.291667",6,23,8,13,"0.615",4,7,"0.571",3,3,"1.0",7,3,4,2,1,5,1610612742,1610612750
"0022500677","-203497-1629675-1630162-1630183-1630538-","Gobert; Reid; Edwards; McDaniels; Hyland",1610612742,"4.366667",3,11,4,8,"0.5",2,5,"0.4",1,2,"0.5",2,2,0,1,0,3,1610612742,1610612750
"0022500677","-203497-1628978-1629675-1630162-1630183-","Gobert; DiVincenzo; Reid; Edwards; McDaniels",1610612742,"4.233333",4,13,5,8,"0.625",1,3,"0.333",2,2,"1.0",5,1,0,0,0,2,1610612742,1610612750
"0022500677","-203944-1628978-1629675-1630538-1641740-","Randle; DiVincenzo; Reid; Hyland; Clark",1610612742,"4.1",-2,8,3,7,"0.429",2,4,"0.5",0,0,"0.0",6,2,2,0,2,2,1610612742,1610612750
"0022500644","-203944-1628978-1629675-1630162-1630183-","Randle; DiVincenzo; Reid; Edwards; McDaniels",1610612744,"2.366667",-2,4,2,6,"0.333",0,3,"0.0",0,0,"0.0",2,1,1,2,0,3,1610612750,1610612744
"0022500644","-201144-203497-1629675-1630162-1630538-","Conley; Gobert; Reid; Edwards; Hyland",1610612744,"2.183333",-5,2,1,3,"0.333",0,1,"0.0",0,0,"0.0",1,0,1,0,1,0,1610612750,1610612744
"0022500677","-203497-203944-1628978-1630162-1630183-","Gobert; Randle; DiVincenzo; Edwards; McDaniels",1610612742,"13.516667",10,36,13,24,"0.542",9,15,"0.6",1,2,"0.5",14,10,6,4,3,4,1610612742,1610612750
"0022500542","-203497-203944-204060-1628978-1630162-","Gobert; Randle; Ingles; DiVincenzo; Edwards",1610612739,"1.766667",-3,5,2,4,"0.5",1,2,"0.5",0,0,"0.0",0,2,0,0,0,2,1610612739,1610612750
"0022500542","-203497-203944-204060-1630162-1630538-","Gobert; Randle; Ingles; Edwards; Hyland",1610612739,"1.716667",-1,3,1,2,"0.5",1,1,"1.0",0,0,"0.0",1,1,1,1,1,2,1610612739,1610612750
"0022500542","-203497-1628978-1629675-1630162-1630183-","Gobert; DiVincenzo; Reid; Edwards; McDaniels",1610612739,"1.5",6,8,3,4,"0.75",2,2,"1.0",0,0,"0.0",2,2,0,0,0,0,1610612739,1610612750
