"game_id","season","team_id","group_quantity","group_id","group_name","opponent_team_id","is_home","game_date","min","plus_minus","pts","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","reb","ast","tov","stl","blk","pf","last_updated_at"
"0022500143","2025-26",1610612750,5,"-203944-1628978-1629675-1630183-1642265-","Randle; DiVincenzo; Reid; McDaniels; Dillingham",1610612766,False,"2025-11-01","2.316667",-6,4,2,4,"0.5",0,2,"0.0",0,0,"0.0",0,0,0,0,0,1,"2026-02-18 09:30:36.316509-06"
"0022500143","2025-26",1610612750,5,"-203497-203944-1630183-1630545-1642265-","Gobert; Randle; McDaniels; Shannon Jr.; Dillingham",1610612766,False,"2025-11-01","1.816667",-2,3,1,2,"0.5",0,0,"0.0",1,2,"0.5",1,1,0,0,0,1,"2026-02-18 09:30:36.316509-06"
"0022500143","2025-26",1610612750,5,"-201144-203497-1628978-1629675-1641740-","Conley; Gobert; DiVincenzo; Reid; Clark",1610612766,False,"2025-11-01","1.633333",-6,2,1,2,"0.5",0,1,"0.0",0,0,"0.0",0,1,0,0,0,0,"2026-02-18 09:30:36.316509-06"
"0022500498","2025-26",1610612750,5,"-201144-203497-1629675-1630162-1630183-","Conley; Gobert; Reid; Edwards; McDaniels",1610612764,False,"2026-01-04","0.4",-3,0,0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,0,0,0,1,"2026-02-18 09:33:42.80654-06"
"0022500498","2025-26",1610612750,5,"-1629675-1630538-1630548-1631159-1641740-","Reid; Hyland; Juzang; Miller; Clark",1610612764,False,"2026-01-04","0.133333",-2,0,0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,0,0,0,1,"2026-02-18 09:33:42.80654-06"
"0022500542","2025-26",1610612750,5,"-203497-1628978-1629675-1630162-1630538-","Gobert; DiVincenzo; Reid; Edwards; Hyland",1610612739,False,"2026-01-10","0.95",-2,0,0,2,"0.0",0,1,"0.0",0,0,"0.0",1,0,1,0,0,0,"2026-02-18 09:33:57.95117-06"
"0022500542","2025-26",1610612750,5,"-203497-1629675-1630162-1630183-1641740-","Gobert; Reid; Edwards; McDaniels; Clark",1610612739,False,"2026-01-10","0.9",2,5,2,2,"1.0",0,0,"0.0",1,1,"1.0",2,1,1,0,0,2,"2026-02-18 09:33:57.95117-06"
"0022500542","2025-26",1610612750,5,"-203944-1629675-1630162-1630183-1641740-","Randle; Reid; Edwards; McDaniels; Clark",1610612739,False,"2026-01-10","0.683333",-4,1,0,1,"0.0",0,1,"0.0",1,2,"0.5",0,0,0,0,0,1,"2026-02-18 09:33:57.95117-06"
"0022500542","2025-26",1610612750,5,"-203944-1628978-1629675-1630162-1630538-","Randle; DiVincenzo; Reid; Edwards; Hyland",1610612739,False,"2026-01-10","0.396667",0,0,0,1,"0.0",0,0,"0.0",0,0,"0.0",0,0,0,0,0,0,"2026-02-18 09:33:57.95117-06"
"0022500591","2025-26",1610612750,5,"-201144-203944-1628978-1630162-1642866-","Conley; Randle; DiVincenzo; Edwards; Beringer",1610612745,False,"2026-01-17","3.15",4,9,2,6,"0.333",1,3,"0.333",4,4,"1.0",6,2,0,0,2,2,"2026-02-18 09:34:10.944015-06"
"0022500591","2025-26",1610612750,5,"-203944-1628978-1630162-1630183-1630538-","Randle; DiVincenzo; Edwards; McDaniels; Hyland",1610612745,False,"2026-01-17","2.966667",-9,4,2,8,"0.25",0,4,"0.0",0,0,"0.0",1,1,0,0,0,1,"2026-02-18 09:34:10.944015-06"
"0022500591","2025-26",1610612750,5,"-201144-1630162-1630183-1630538-1631159-","Conley; Edwards; McDaniels; Hyland; Miller",1610612745,False,"2026-01-17","2.401667",1,10,3,4,"0.75",1,2,"0.5",3,3,"1.0",0,2,0,0,0,1,"2026-02-18 09:34:10.944015-06"
"0022500591","2025-26",1610612750,5,"-201144-203944-1630162-1641740-1642866-","Conley; Randle; Edwards; Clark; Beringer",1610612745,False,"2026-01-17","2.366667",3,5,2,6,"0.333",1,2,"0.5",0,0,"0.0",4,1,0,0,1,1,"2026-02-18 09:34:10.944015-06"
"0022500591","2025-26",1610612750,5,"-203944-1628978-1630183-1630538-1631159-","Randle; DiVincenzo; McDaniels; Hyland; Miller",1610612745,False,"2026-01-17","2.266667",-3,5,1,3,"0.333",1,1,"1.0",2,2,"1.0",0,1,0,1,0,0,"2026-02-18 09:34:10.944015-06"
"0022500591","2025-26",1610612750,5,"-201144-1630162-1630183-1641740-1642866-","Conley; Edwards; McDaniels; Clark; Beringer",1610612745,False,"2026-01-17","2.066667",-3,4,2,4,"0.5",0,0,"0.0",0,0,"0.0",2,1,1,0,0,1,"2026-02-18 09:34:10.944015-06"
"0022500044","2025-26",1610612750,5,"-201144-203497-1628978-1629675-1630183-","Conley; Gobert; DiVincenzo; Reid; McDaniels",1610612758,True,"2025-11-15","5.7",-4,9,4,9,"0.444",1,5,"0.2",0,0,"0.0",4,3,1,0,2,4,"2026-02-18 09:31:20.713927-06"
"0022500044","2025-26",1610612750,5,"-201144-203944-1628978-1630162-1630183-","Conley; Randle; DiVincenzo; Edwards; McDaniels",1610612758,True,"2025-11-15","3.566667",-3,9,4,9,"0.444",0,3,"0.0",1,1,"1.0",4,2,1,1,1,2,"2026-02-18 09:31:20.713927-06"
"0022500293","2025-26",1610612750,5,"-203497-203944-1630162-1630545-1641740-","Gobert; Randle; Edwards; Shannon Jr.; Clark",1610612738,True,"2025-11-29","2.9",-5,2,1,10,"0.1",0,6,"0.0",0,0,"0.0",2,0,0,0,0,0,"2026-02-18 09:31:55.675722-06"
"0022500293","2025-26",1610612750,5,"-201144-203944-1629675-1630545-1641740-","Conley; Randle; Reid; Shannon Jr.; Clark",1610612738,True,"2025-11-29","2.85",-1,3,1,5,"0.2",1,4,"0.25",0,0,"0.0",4,1,3,0,0,0,"2026-02-18 09:31:55.675722-06"
"0022500293","2025-26",1610612750,5,"-201144-203944-1629675-1630162-1630545-","Conley; Randle; Reid; Edwards; Shannon Jr.",1610612738,True,"2025-11-29","2.713333",-6,2,0,4,"0.0",0,2,"0.0",2,2,"1.0",1,0,1,0,0,0,"2026-02-18 09:31:55.675722-06"
"0022500293","2025-26",1610612750,5,"-203497-1628978-1630162-1641740-1642265-","Gobert; DiVincenzo; Edwards; Clark; Dillingham",1610612738,True,"2025-11-29","2.666667",-8,2,1,4,"0.25",0,2,"0.0",0,0,"0.0",1,1,1,0,0,2,"2026-02-18 09:31:55.675722-06"
"0022500293","2025-26",1610612750,5,"-201144-203944-1628978-1629675-1630545-","Conley; Randle; DiVincenzo; Reid; Shannon Jr.",1610612738,True,"2025-11-29","2.5",0,2,1,3,"0.333",0,0,"0.0",0,0,"0.0",2,0,2,0,1,1,"2026-02-18 09:31:55.675722-06"
"0022500293","2025-26",1610612750,5,"-203497-1628978-1629675-1630183-1642265-","Gobert; DiVincenzo; Reid; McDaniels; Dillingham",1610612738,True,"2025-11-29","1.216667",5,5,2,2,"1.0",1,1,"1.0",0,0,"0.0",1,2,0,0,0,0,"2026-02-18 09:31:55.675722-06"
"0022500197","2025-26",1610612750,5,"-203497-203944-1628978-1630162-1630183-","Gobert; Randle; DiVincenzo; Edwards; McDaniels",1610612758,False,"2025-11-10","16.866667",20,49,16,27,"0.593",2,7,"0.286",15,17,"0.882",20,11,4,2,2,5,"2026-02-18 09:31:12.54707-06"
"0022500197","2025-26",1610612750,5,"-201144-203497-1628978-1629675-1630183-","Conley; Gobert; DiVincenzo; Reid; McDaniels",1610612758,False,"2025-11-10","6.666667",0,14,5,12,"0.417",2,5,"0.4",2,2,"1.0",5,3,1,1,0,3,"2026-02-18 09:31:12.54707-06"
"0022500197","2025-26",1610612750,5,"-201144-203944-1629675-1630162-1641740-","Conley; Randle; Reid; Edwards; Clark",1610612758,False,"2025-11-10","5.75",-2,16,6,11,"0.545",4,7,"0.571",0,0,"0.0",2,4,1,1,0,2,"2026-02-18 09:31:12.54707-06"
"0022500197","2025-26",1610612750,5,"-203944-1628978-1629675-1630162-1641740-","Randle; DiVincenzo; Reid; Edwards; Clark",1610612758,False,"2025-11-10","5.2",2,19,8,14,"0.571",1,4,"0.25",2,2,"1.0",5,3,0,0,1,4,"2026-02-18 09:31:12.54707-06"
"0022500197","2025-26",1610612750,5,"-203497-1628978-1629675-1630162-1630183-","Gobert; DiVincenzo; Reid; Edwards; McDaniels",1610612758,False,"2025-11-10","3.283333",-2,7,3,6,"0.5",0,2,"0.0",1,1,"1.0",2,2,0,0,2,0,"2026-02-18 09:31:12.54707-06"
"0022500463","2025-26",1610612750,5,"-201144-203944-1629675-1630183-1630538-","Conley; Randle; Reid; McDaniels; Hyland",1610612737,False,"2025-12-31","2.75",2,5,2,6,"0.333",1,4,"0.25",0,0,"0.0",4,1,0,1,0,3,"2026-02-18 09:33:28.53365-06"
"0022500463","2025-26",1610612750,5,"-203497-203944-1628978-1630183-1630538-","Gobert; Randle; DiVincenzo; McDaniels; Hyland",1610612737,False,"2025-12-31","1.466667",0,5,2,3,"0.667",1,1,"1.0",0,0,"0.0",0,0,0,0,0,1,"2026-02-18 09:33:28.53365-06"
"0022500760","2025-26",1610612750,5,"-203497-203944-1628978-1630183-1630245-","Gobert; Randle; DiVincenzo; McDaniels; Dosunmu",1610612746,True,"2026-02-08","1.533333",-6,3,1,3,"0.333",1,3,"0.333",0,0,"0.0",0,1,1,0,0,1,"2026-02-18 09:35:02.334366-06"
"0022500760","2025-26",1610612750,5,"-203497-203944-1630162-1630183-1630245-","Gobert; Randle; Edwards; McDaniels; Dosunmu",1610612746,True,"2026-02-08","1.35",-2,0,0,1,"0.0",0,1,"0.0",0,0,"0.0",2,0,3,0,0,0,"2026-02-18 09:35:02.334366-06"
"0022500044","2025-26",1610612750,5,"-203497-203944-1628978-1630162-1630183-","Gobert; Randle; DiVincenzo; Edwards; McDaniels",1610612758,True,"2025-11-15","11.65",-19,20,7,18,"0.389",1,6,"0.167",5,5,"1.0",10,3,7,1,2,7,"2026-02-18 09:31:20.713927-06"
"0022500044","2025-26",1610612750,5,"-201144-203944-1629675-1630162-1641740-","Conley; Randle; Reid; Edwards; Clark",1610612758,True,"2025-11-15","9.468333",9,24,8,18,"0.444",2,8,"0.25",6,8,"0.75",10,5,2,3,1,3,"2026-02-18 09:31:20.713927-06"
"0022500760","2025-26",1610612750,5,"-203944-1628978-1629675-1630183-1630245-","Randle; DiVincenzo; Reid; McDaniels; Dosunmu",1610612746,True,"2026-02-08","0.916667",0,3,1,1,"1.0",0,0,"0.0",1,2,"0.5",1,1,0,0,0,3,"2026-02-18 09:35:02.334366-06"
"0022500760","2025-26",1610612750,5,"-203944-1630162-1630183-1630245-1630538-","Randle; Edwards; McDaniels; Dosunmu; Hyland",1610612746,True,"2026-02-08","0.266667",1,1,0,0,"0.0",0,0,"0.0",1,2,"0.5",1,0,0,0,0,0,"2026-02-18 09:35:02.334366-06"
"0022500591","2025-26",1610612750,5,"-203944-1628978-1630183-1630538-1641740-","Randle; DiVincenzo; McDaniels; Hyland; Clark",1610612745,False,"2026-01-17","1.85",-4,2,1,3,"0.333",0,1,"0.0",0,0,"0.0",0,1,0,0,0,2,"2026-02-18 09:34:10.944015-06"
"0022500591","2025-26",1610612750,5,"-201144-203944-1628978-1641740-1642866-","Conley; Randle; DiVincenzo; Clark; Beringer",1610612745,False,"2026-01-17","1.566667",-4,2,1,2,"0.5",0,1,"0.0",0,0,"0.0",0,0,1,0,0,2,"2026-02-18 09:34:10.944015-06"
"0022500591","2025-26",1610612750,5,"-1628978-1630183-1630538-1641740-1642866-","DiVincenzo; McDaniels; Hyland; Clark; Beringer",1610612745,False,"2026-01-17","1.266667",0,5,2,4,"0.5",1,1,"1.0",0,0,"0.0",2,1,0,0,0,1,"2026-02-18 09:34:10.944015-06"
"0022500591","2025-26",1610612750,5,"-203944-1628978-1630183-1630538-1642866-","Randle; DiVincenzo; McDaniels; Hyland; Beringer",1610612745,False,"2026-01-17","0.95",0,2,0,0,"0.0",0,0,"0.0",2,2,"1.0",1,0,2,1,0,0,"2026-02-18 09:34:10.944015-06"
"0022500591","2025-26",1610612750,5,"-1628978-1630162-1630183-1630538-1631159-","DiVincenzo; Edwards; McDaniels; Hyland; Miller",1610612745,False,"2026-01-17","0.85",5,5,1,1,"1.0",1,1,"1.0",2,2,"1.0",1,0,0,0,0,0,"2026-02-18 09:34:10.944015-06"
"0022500644","2025-26",1610612750,5,"-201144-203497-1628978-1629675-1641740-","Conley; Gobert; DiVincenzo; Reid; Clark",1610612744,True,"2026-01-25","1.666667",-5,0,0,2,"0.0",0,1,"0.0",0,0,"0.0",1,0,1,0,0,2,"2026-02-18 09:34:30.857152-06"
"0022500644","2025-26",1610612750,5,"-201144-203944-1628978-1630162-1630538-","Conley; Randle; DiVincenzo; Edwards; Hyland",1610612744,True,"2026-01-25","1.6",1,3,1,3,"0.333",1,3,"0.333",0,0,"0.0",1,1,2,2,0,0,"2026-02-18 09:34:30.857152-06"
"0022500293","2025-26",1610612750,5,"-203497-203944-1628978-1630162-1630183-","Gobert; Randle; DiVincenzo; Edwards; McDaniels",1610612738,True,"2025-11-29","12.483333",7,35,13,20,"0.65",7,13,"0.538",2,3,"0.667",10,11,3,0,1,3,"2026-02-18 09:31:55.675722-06"
"0022500293","2025-26",1610612750,5,"-203497-1628978-1629675-1630162-1630183-","Gobert; DiVincenzo; Reid; Edwards; McDaniels",1610612738,True,"2025-11-29","5.333333",8,19,7,9,"0.778",3,5,"0.6",2,3,"0.667",4,4,1,0,1,3,"2026-02-18 09:31:55.675722-06"
"0022500463","2025-26",1610612750,5,"-203497-1628978-1630162-1630183-1630538-","Gobert; DiVincenzo; Edwards; McDaniels; Hyland",1610612737,False,"2025-12-31","1.383333",-6,2,1,3,"0.333",0,1,"0.0",0,0,"0.0",0,1,1,1,0,0,"2026-02-18 09:33:28.53365-06"
"0022500463","2025-26",1610612750,5,"-201144-203944-1629675-1630162-1630183-","Conley; Randle; Reid; Edwards; McDaniels",1610612737,False,"2025-12-31","1.066667",-2,0,0,1,"0.0",0,1,"0.0",0,0,"0.0",1,0,1,0,0,0,"2026-02-18 09:33:28.53365-06"
"0022500463","2025-26",1610612750,5,"-203497-1628978-1629675-1630162-1630183-","Gobert; DiVincenzo; Reid; Edwards; McDaniels",1610612737,False,"2025-12-31","0.816667",3,3,1,2,"0.5",1,1,"1.0",0,0,"0.0",2,1,0,0,0,1,"2026-02-18 09:33:28.53365-06"
"0022500644","2025-26",1610612750,5,"-203497-1628978-1629675-1630183-1630538-","Gobert; DiVincenzo; Reid; McDaniels; Hyland",1610612744,True,"2026-01-25","1.25",3,3,1,2,"0.5",1,2,"0.5",0,0,"0.0",1,1,1,0,0,0,"2026-02-18 09:34:30.857152-06"
"0022500644","2025-26",1610612750,5,"-201144-203944-1628978-1629675-1630183-","Conley; Randle; DiVincenzo; Reid; McDaniels",1610612744,True,"2026-01-25","0.7",-5,0,0,1,"0.0",0,0,"0.0",0,0,"0.0",0,0,0,0,0,0,"2026-02-18 09:34:30.857152-06"
"0022500644","2025-26",1610612750,5,"-201144-203944-1629675-1630162-1630538-","Conley; Randle; Reid; Edwards; Hyland",1610612744,True,"2026-01-25","0.566667",-3,0,0,1,"0.0",0,0,"0.0",0,0,"0.0",0,0,0,0,0,0,"2026-02-18 09:34:30.857152-06"
"0022500644","2025-26",1610612750,5,"-203944-1629675-1630162-1630183-1641740-","Randle; Reid; Edwards; McDaniels; Clark",1610612744,True,"2026-01-25","0.068333",0,0,0,0,"0.0",0,0,"0.0",0,0,"0.0",0,0,0,0,0,0,"2026-02-18 09:34:30.857152-06"
"0022500677","2025-26",1610612750,5,"-203944-1628978-1629675-1630183-1630538-","Randle; DiVincenzo; Reid; McDaniels; Hyland",1610612742,False,"2026-01-29","3.85",4,11,5,8,"0.625",1,2,"0.5",0,0,"0.0",1,3,2,2,0,0,"2026-02-18 09:34:37.875691-06"
"0022500677","2025-26",1610612750,5,"-204060-1630548-1631159-1642265-1642866-","Ingles; Juzang; Miller; Dillingham; Beringer",1610612742,False,"2026-01-29","3.466667",-10,4,2,5,"0.4",0,1,"0.0",0,0,"0.0",2,0,4,1,0,1,"2026-02-18 09:34:37.875691-06"
"0022500677","2025-26",1610612750,5,"-203497-1628978-1629675-1630162-1630538-","Gobert; DiVincenzo; Reid; Edwards; Hyland",1610612742,False,"2026-01-29","2.016667",-1,4,1,5,"0.2",1,4,"0.25",1,2,"0.5",4,1,1,0,0,0,"2026-02-18 09:34:37.875691-06"
"0022500677","2025-26",1610612750,5,"-203497-1628978-1630162-1630183-1641740-","Gobert; DiVincenzo; Edwards; McDaniels; Clark",1610612742,False,"2026-01-29","1.466667",0,2,1,3,"0.333",0,2,"0.0",0,0,"0.0",2,1,1,0,1,0,"2026-02-18 09:34:37.875691-06"
"0022500677","2025-26",1610612750,5,"-203944-1629675-1630162-1630183-1630538-","Randle; Reid; Edwards; McDaniels; Hyland",1610612742,False,"2026-01-29","1.3",1,3,1,4,"0.25",1,3,"0.333",0,0,"0.0",2,1,0,1,0,0,"2026-02-18 09:34:37.875691-06"
"0022500677","2025-26",1610612750,5,"-203497-203944-1628978-1630183-1641740-","Gobert; Randle; DiVincenzo; McDaniels; Clark",1610612742,False,"2026-01-29","0.833333",1,3,1,2,"0.5",1,1,"1.0",0,0,"0.0",1,1,0,0,0,2,"2026-02-18 09:34:37.875691-06"
"0022500677","2025-26",1610612750,5,"-203944-1628978-1629675-1630183-1641740-","Randle; DiVincenzo; Reid; McDaniels; Clark",1610612742,False,"2026-01-29","0.75",-2,3,1,2,"0.5",0,0,"0.0",1,1,"1.0",0,1,0,0,0,1,"2026-02-18 09:34:37.875691-06"
"0022500677","2025-26",1610612750,5,"-203944-1628978-1629675-1630162-1630538-","Randle; DiVincenzo; Reid; Edwards; Hyland",1610612742,False,"2026-01-29","0.35",1,1,0,0,"0.0",0,0,"0.0",1,2,"0.5",0,0,0,1,0,0,"2026-02-18 09:34:37.875691-06"
"0022500677","2025-26",1610612750,5,"-203497-1628978-1629675-1630183-1641740-","Gobert; DiVincenzo; Reid; McDaniels; Clark",1610612742,False,"2026-01-29","0.191667",-3,1,0,0,"0.0",0,0,"0.0",1,2,"0.5",0,0,0,0,0,1,"2026-02-18 09:34:37.875691-06"
"0022500677","2025-26",1610612750,5,"-203497-1628978-1629675-1630183-1630538-","Gobert; DiVincenzo; Reid; McDaniels; Hyland",1610612742,False,"2026-01-29","0.19",0,0,0,0,"0.0",0,0,"0.0",0,2,"0.0",0,0,0,0,0,0,"2026-02-18 09:34:37.875691-06"
"0022500498","2025-26",1610612750,5,"-204060-1630548-1631159-1641740-1642265-","Ingles; Juzang; Miller; Clark; Dillingham",1610612764,False,"2026-01-04","6.283333",-7,14,6,12,"0.5",0,4,"0.0",2,2,"1.0",4,1,2,1,0,3,"2026-02-18 09:33:42.80654-06"
"0022500463","2025-26",1610612750,5,"-203497-203944-1628978-1630162-1630183-","Gobert; Randle; DiVincenzo; Edwards; McDaniels",1610612737,False,"2025-12-31","11.35",1,30,11,21,"0.524",6,10,"0.6",2,4,"0.5",11,8,6,0,1,5,"2026-02-18 09:33:28.53365-06"
"0022500463","2025-26",1610612750,5,"-201144-203944-1629675-1630162-1641740-","Conley; Randle; Reid; Edwards; Clark",1610612737,False,"2025-12-31","4.216667",-4,8,1,4,"0.25",0,2,"0.0",6,6,"1.0",4,0,1,0,1,2,"2026-02-18 09:33:28.53365-06"
"0022500463","2025-26",1610612750,5,"-1630538-1630548-1631159-1642265-1642866-","Hyland; Juzang; Miller; Dillingham; Beringer",1610612737,False,"2025-12-31","4.183333",4,12,5,8,"0.625",2,3,"0.667",0,0,"0.0",5,3,1,0,1,1,"2026-02-18 09:33:28.53365-06"
"0022500463","2025-26",1610612750,5,"-203944-1628978-1629675-1630162-1641740-","Randle; DiVincenzo; Reid; Edwards; Clark",1610612737,False,"2025-12-31","3.65",-3,8,3,6,"0.5",0,2,"0.0",2,4,"0.5",3,1,0,0,1,1,"2026-02-18 09:33:28.53365-06"
"0022500486","2025-26",1610612750,5,"-203497-203944-1628978-1630162-1630183-","Gobert; Randle; DiVincenzo; Edwards; McDaniels",1610612748,False,"2026-01-03","15.1",3,39,14,28,"0.5",3,13,"0.231",8,9,"0.889",20,4,6,2,1,7,"2026-02-18 09:33:32.677518-06"
"0022500486","2025-26",1610612750,5,"-203497-1628978-1629675-1630183-1630538-","Gobert; DiVincenzo; Reid; McDaniels; Hyland",1610612748,False,"2026-01-03","4.183333",12,16,7,10,"0.7",0,3,"0.0",2,2,"1.0",4,5,0,2,0,0,"2026-02-18 09:33:32.677518-06"
"0022500486","2025-26",1610612750,5,"-203944-1628978-1629675-1630183-1630538-","Randle; DiVincenzo; Reid; McDaniels; Hyland",1610612748,False,"2026-01-03","3.85",2,11,4,8,"0.5",3,6,"0.5",0,0,"0.0",4,2,0,0,3,2,"2026-02-18 09:33:32.677518-06"
"0022500486","2025-26",1610612750,5,"-201144-203944-1629675-1630162-1630538-","Conley; Randle; Reid; Edwards; Hyland",1610612748,False,"2026-01-03","3.516667",4,14,5,6,"0.833",1,2,"0.5",3,3,"1.0",2,4,0,0,1,1,"2026-02-18 09:33:32.677518-06"
"0022500486","2025-26",1610612750,5,"-203497-203944-1628978-1630162-1630538-","Gobert; Randle; DiVincenzo; Edwards; Hyland",1610612748,False,"2026-01-03","3.016667",5,8,4,5,"0.8",0,1,"0.0",0,0,"0.0",2,4,1,1,0,0,"2026-02-18 09:33:32.677518-06"
"0022500486","2025-26",1610612750,5,"-201144-203497-1629675-1630162-1641740-","Conley; Gobert; Reid; Edwards; Clark",1610612748,False,"2026-01-03","2.965",-5,5,2,6,"0.333",1,3,"0.333",0,0,"0.0",1,2,0,0,0,2,"2026-02-18 09:33:32.677518-06"
"0022500486","2025-26",1610612750,5,"-201144-203944-1629675-1630162-1630183-","Conley; Randle; Reid; Edwards; McDaniels",1610612748,False,"2026-01-03","2.633333",1,7,3,8,"0.375",1,4,"0.25",0,0,"0.0",3,1,0,1,0,2,"2026-02-18 09:33:32.677518-06"
"0022500486","2025-26",1610612750,5,"-201144-203497-203944-1628978-1630162-","Conley; Gobert; Randle; DiVincenzo; Edwards",1610612748,False,"2026-01-03","1.95",-1,4,0,2,"0.0",0,2,"0.0",4,4,"1.0",1,0,0,1,0,0,"2026-02-18 09:33:32.677518-06"
"0022500486","2025-26",1610612750,5,"-203497-203944-1630162-1630183-1630538-","Gobert; Randle; Edwards; McDaniels; Hyland",1610612748,False,"2026-01-03","1.95",-8,5,2,3,"0.667",0,0,"0.0",1,1,"1.0",0,1,2,0,0,0,"2026-02-18 09:33:32.677518-06"
"0022500486","2025-26",1610612750,5,"-203944-1629675-1630162-1630183-1630538-","Randle; Reid; Edwards; McDaniels; Hyland",1610612748,False,"2026-01-03","1.916667",-2,3,1,3,"0.333",0,0,"0.0",1,2,"0.5",1,1,0,0,0,0,"2026-02-18 09:33:32.677518-06"
"0022500486","2025-26",1610612750,5,"-203944-1628978-1629675-1630162-1630183-","Randle; DiVincenzo; Reid; Edwards; McDaniels",1610612748,False,"2026-01-03","1.333333",-2,3,1,1,"1.0",1,1,"1.0",0,0,"0.0",0,1,1,0,0,1,"2026-02-18 09:33:32.677518-06"
"0022500486","2025-26",1610612750,5,"-201144-203497-1629675-1630162-1630183-","Conley; Gobert; Reid; Edwards; McDaniels",1610612748,False,"2026-01-03","1.283333",-3,0,0,1,"0.0",0,1,"0.0",0,0,"0.0",0,0,2,2,0,0,"2026-02-18 09:33:32.677518-06"
"0022500486","2025-26",1610612750,5,"-201144-203944-1629675-1630183-1641740-","Conley; Randle; Reid; McDaniels; Clark",1610612748,False,"2026-01-03","1.233333",0,2,1,1,"1.0",0,0,"0.0",0,0,"0.0",0,0,0,0,0,2,"2026-02-18 09:33:32.677518-06"
"0022500110","2025-26",1610612750,5,"-201144-203944-1629675-1630183-1641740-","Conley; Randle; Reid; McDaniels; Clark",1610612754,True,"2025-10-26","3.7",-3,8,4,7,"0.571",0,2,"0.0",0,1,"0.0",3,2,1,0,0,6,"2026-02-18 09:30:13.672098-06"
"0022500110","2025-26",1610612750,5,"-201144-203497-203944-1628978-1630183-","Conley; Gobert; Randle; DiVincenzo; McDaniels",1610612754,True,"2025-10-26","10.995",4,25,6,15,"0.4",0,5,"0.0",13,19,"0.684",11,3,3,1,2,3,"2026-02-18 09:30:13.672098-06"
"0022500110","2025-26",1610612750,5,"-203497-203944-1628978-1630183-1630538-","Gobert; Randle; DiVincenzo; McDaniels; Hyland",1610612754,True,"2025-10-26","8.333333",-3,20,8,14,"0.571",1,3,"0.333",3,3,"1.0",5,3,3,2,1,4,"2026-02-18 09:30:13.672098-06"
"0022500110","2025-26",1610612750,5,"-201144-203497-1629675-1630545-1641740-","Conley; Gobert; Reid; Shannon Jr.; Clark",1610612754,True,"2025-10-26","3.7",2,8,2,7,"0.286",1,5,"0.2",3,4,"0.75",5,2,1,2,0,2,"2026-02-18 09:30:13.672098-06"
"0022500110","2025-26",1610612750,5,"-203497-1628978-1629675-1630538-1641740-","Gobert; DiVincenzo; Reid; Hyland; Clark",1610612754,True,"2025-10-26","3.183333",6,9,4,6,"0.667",1,2,"0.5",0,2,"0.0",6,1,1,0,0,2,"2026-02-18 09:30:13.672098-06"
"0022500110","2025-26",1610612750,5,"-203497-203944-1628978-1630162-1630183-","Gobert; Randle; DiVincenzo; Edwards; McDaniels",1610612754,True,"2025-10-26","3.133333",8,13,5,8,"0.625",3,5,"0.6",0,0,"0.0",4,4,0,1,0,1,"2026-02-18 09:30:13.672098-06"
"0022500110","2025-26",1610612750,5,"-203944-1628978-1629675-1630183-1630538-","Randle; DiVincenzo; Reid; McDaniels; Hyland",1610612754,True,"2025-10-26","2.933333",-6,6,2,4,"0.5",0,1,"0.0",2,2,"1.0",1,1,1,0,0,2,"2026-02-18 09:30:13.672098-06"
"0022500110","2025-26",1610612750,5,"-203944-1628978-1629675-1630538-1641740-","Randle; DiVincenzo; Reid; Hyland; Clark",1610612754,True,"2025-10-26","2.9",5,10,4,8,"0.5",2,3,"0.667",0,0,"0.0",5,2,0,1,0,1,"2026-02-18 09:30:13.672098-06"
"0022500110","2025-26",1610612750,5,"-201144-203944-1629675-1630183-1630545-","Conley; Randle; Reid; McDaniels; Shannon Jr.",1610612754,True,"2025-10-26","1.9",-1,1,0,6,"0.0",0,2,"0.0",1,2,"0.5",5,0,0,0,1,1,"2026-02-18 09:30:13.672098-06"
"0022500110","2025-26",1610612750,5,"-201144-203497-203944-1628978-1630545-","Conley; Gobert; Randle; DiVincenzo; Shannon Jr.",1610612754,True,"2025-10-26","1.8",-5,0,0,1,"0.0",0,1,"0.0",0,0,"0.0",1,0,3,0,0,1,"2026-02-18 09:30:13.672098-06"
"0022500110","2025-26",1610612750,5,"-203497-1628978-1629675-1630183-1630538-","Gobert; DiVincenzo; Reid; McDaniels; Hyland",1610612754,True,"2025-10-26","1.316667",-3,0,0,2,"0.0",0,1,"0.0",0,0,"0.0",1,0,0,0,0,0,"2026-02-18 09:30:13.672098-06"
"0022500110","2025-26",1610612750,5,"-203944-1628978-1629675-1630545-1641740-","Randle; DiVincenzo; Reid; Shannon Jr.; Clark",1610612754,True,"2025-10-26","1.25",0,4,1,2,"0.5",0,0,"0.0",2,2,"1.0",0,0,1,1,0,0,"2026-02-18 09:30:13.672098-06"
"0022500110","2025-26",1610612750,5,"-201144-203944-1628978-1629675-1630183-","Conley; Randle; DiVincenzo; Reid; McDaniels",1610612754,True,"2025-10-26","1.15",3,5,2,2,"1.0",1,1,"1.0",0,0,"0.0",1,1,0,0,0,0,"2026-02-18 09:30:13.672098-06"
